time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-12-16,14.6,10.8,19.6,0.0,0.0,192.0,8.3,,1014.1,
2016-12-17,19.6,1.3,24.6,0.0,0.0,205.0,9.0,,,
2016-12-18,-0.8,-3.0,3.0,0.0,0.0,354.0,19.8,,1031.6,
2016-12-19,0.7,-4.7,7.4,0.0,0.0,,7.9,,1038.9,
2016-12-20,8.0,1.9,15.2,0.0,0.0,,2.5,,1031.8,
2016-12-21,13.4,6.3,21.9,0.0,0.0,213.0,6.1,,1022.7,
2016-12-22,14.4,10.2,20.2,0.0,0.0,15.0,7.2,,1024.6,
2016-12-23,15.7,11.3,20.2,0.3,0.0,,1.4,,1018.9,
2016-12-24,22.0,18.5,25.8,0.0,0.0,167.0,11.2,,1016.3,
2016-12-25,22.9,20.2,26.9,0.0,0.0,165.0,14.8,,1013.4,
2016-12-26,24.0,21.3,29.1,0.0,0.0,,5.8,,1018.5,
2016-12-27,20.7,16.9,24.6,0.0,0.0,,1.8,,1022.1,
2016-12-28,22.2,16.9,28.5,0.0,0.0,203.0,4.3,,1017.7,
2016-12-29,15.3,9.6,21.3,0.0,0.0,8.0,13.7,,1028.1,
2016-12-30,11.0,9.6,13.0,0.0,0.0,,7.2,,1027.8,
2016-12-31,16.7,10.8,25.2,0.0,0.0,,4.7,,1011.8,
2017-01-01,17.0,11.9,24.1,0.0,0.0,,5.4,,1010.4,
2017-01-02,17.4,11.3,23.5,10.2,0.0,,7.2,,1011.0,
2017-01-03,15.2,6.9,24.6,0.0,0.0,309.0,9.4,,1016.8,
2017-01-04,5.9,3.5,10.2,0.0,0.0,,7.9,,1020.5,
2017-01-05,8.6,1.3,17.4,0.0,0.0,319.0,8.3,,1013.8,
2017-01-06,-1.1,-4.7,1.3,0.0,0.0,0.0,16.9,,1025.6,
2017-01-07,-0.9,-6.9,6.9,0.0,0.0,,6.5,,1040.4,
2017-01-08,3.0,-5.8,11.9,0.0,0.0,,5.8,,1037.8,
2017-01-09,13.7,6.3,21.9,0.0,0.0,184.0,8.6,,1026.0,
2017-01-10,19.5,15.2,26.3,0.0,0.0,,10.4,,1016.7,
2017-01-11,20.4,15.2,26.9,0.0,0.0,180.0,13.3,,1013.9,
2017-01-12,22.5,19.6,27.4,0.0,0.0,179.0,12.2,,1017.0,
2017-01-13,20.9,13.5,25.8,16.5,0.0,133.0,10.8,,1023.5,
2017-01-14,10.9,8.5,13.5,1.8,0.0,39.0,5.8,,,
2017-01-15,15.4,10.8,23.0,15.5,0.0,81.0,7.9,,,
2017-01-16,17.3,14.6,21.3,7.6,0.0,,1.8,,1014.4,
2017-01-17,11.6,9.1,15.2,39.9,0.0,23.0,9.4,,1018.7,
2017-01-18,11.0,8.5,13.5,13.0,0.0,,5.8,,1018.0,
2017-01-19,14.8,11.3,21.9,0.0,0.0,,5.4,,1010.3,
2017-01-20,15.5,8.5,24.6,0.0,0.0,,2.2,,1006.7,
2017-01-21,17.8,9.1,27.4,0.5,0.0,,9.4,,1000.2,
2017-01-22,16.9,11.9,21.3,0.0,0.0,295.0,18.0,,1006.9,
2017-01-23,15.4,8.0,24.6,0.0,0.0,224.0,6.1,,1014.0,
2017-01-24,19.2,10.2,29.1,0.0,0.0,182.0,10.8,,1006.1,
2017-01-25,17.1,9.1,20.8,0.0,0.0,343.0,11.5,,1012.5,
2017-01-26,9.0,4.6,15.2,0.0,0.0,,5.0,,1024.9,
2017-01-27,9.0,3.5,14.6,0.0,0.0,25.0,7.9,,1027.5,
2017-01-28,9.8,4.1,16.3,0.0,0.0,302.0,9.7,,1027.9,
2017-01-29,12.0,4.6,21.3,0.0,0.0,288.0,10.1,,1026.8,
2017-01-30,15.8,8.5,26.3,0.0,0.0,247.0,7.9,,1022.6,
2017-01-31,16.5,6.9,25.8,0.0,0.0,213.0,6.1,,1017.1,
2017-02-01,18.5,10.8,28.0,0.0,0.0,190.0,5.8,,1014.4,
2017-02-02,12.8,8.0,18.0,0.0,0.0,359.0,10.4,,1022.8,
2017-02-03,9.5,7.4,11.9,0.0,0.0,21.0,9.7,,1028.0,
2017-02-04,10.1,8.5,10.8,0.5,0.0,,2.2,,1024.3,
2017-02-05,16.1,10.8,22.4,0.0,0.0,,4.3,,1017.6,
2017-02-06,21.9,19.6,25.8,0.0,0.0,182.0,8.6,,1012.4,
2017-02-07,22.6,13.5,30.2,0.0,0.0,,3.6,,1008.7,
2017-02-08,19.0,10.8,30.8,0.0,0.0,287.0,7.9,,,
2017-02-09,13.0,6.3,20.2,0.0,0.0,36.0,8.3,,1025.0,
2017-02-10,15.2,10.8,26.3,0.0,0.0,186.0,5.4,,,
2017-02-11,23.5,19.1,30.2,0.0,0.0,188.0,10.1,,1015.1,
2017-02-12,21.7,19.1,26.3,0.0,0.0,,8.3,,1018.4,
2017-02-13,20.6,17.4,25.8,0.0,0.0,82.0,13.7,,,
2017-02-14,12.2,8.5,19.6,21.8,0.0,323.0,14.0,,1013.3,
2017-02-15,11.6,6.3,18.5,0.0,0.0,336.0,11.2,,1021.2,
2017-02-16,12.5,4.6,21.3,0.0,0.0,,5.4,,1019.4,
2017-02-17,16.7,10.2,25.2,0.0,0.0,,9.0,,1011.1,
2017-02-18,22.4,16.9,30.2,0.0,0.0,188.0,9.7,,1007.9,
2017-02-19,23.0,16.3,27.4,2.3,0.0,137.0,13.3,,,
2017-02-20,16.8,14.6,21.3,28.4,0.0,162.0,5.8,,1013.4,
2017-02-21,18.5,11.3,28.0,0.0,0.0,305.0,9.7,,1014.7,
2017-02-22,20.4,10.8,30.8,0.0,0.0,,4.3,,1011.3,
2017-02-23,22.3,13.0,32.4,0.0,0.0,,8.6,,1003.8,
2017-02-24,20.6,12.4,26.9,0.0,0.0,317.0,9.0,,1008.5,
2017-02-25,11.8,6.9,17.4,0.0,0.0,29.0,9.0,,1020.1,
2017-02-26,14.1,5.8,22.4,0.0,0.0,,5.4,,1014.5,
2017-02-27,22.6,19.1,28.0,0.0,0.0,160.0,9.4,,1012.6,
2017-02-28,23.5,20.8,26.9,0.0,0.0,187.0,10.8,,1011.7,
2017-03-01,19.8,12.4,23.0,0.0,0.0,346.0,12.2,,1018.4,
2017-03-02,13.8,9.6,19.1,0.0,0.0,24.0,8.6,,1028.9,
2017-03-03,14.2,4.6,21.9,0.0,0.0,95.0,9.0,,1032.1,
2017-03-04,13.8,12.4,15.2,16.8,0.0,,7.2,,1026.9,
2017-03-05,17.8,14.1,24.1,6.9,0.0,,5.8,,,
2017-03-06,23.0,20.2,29.1,0.0,0.0,175.0,13.7,,1013.1,
2017-03-07,19.6,16.3,25.2,0.0,0.0,78.0,9.0,,1019.6,
2017-03-08,19.5,15.8,24.6,0.0,0.0,95.0,6.8,,1023.9,
2017-03-09,21.8,19.6,26.9,0.0,0.0,186.0,8.6,,1019.3,
2017-03-10,21.5,16.9,28.5,0.0,0.0,,3.6,,1019.3,
2017-03-11,17.9,16.3,19.1,18.5,0.0,,5.8,,,
2017-03-12,12.7,8.5,16.9,0.3,0.0,,10.8,,,
2017-03-13,13.5,9.1,21.3,0.3,0.0,,5.4,,,
2017-03-14,14.1,4.6,23.0,0.0,0.0,,5.4,,1023.7,
2017-03-15,16.8,9.6,24.1,0.0,0.0,,9.4,,1024.2,
2017-03-16,19.3,14.6,26.3,0.5,0.0,158.0,9.7,,1021.5,
2017-03-17,21.8,18.5,28.5,0.0,0.0,175.0,12.2,,1019.6,
2017-03-18,22.5,18.5,29.1,0.0,0.0,,7.2,,1022.9,
2017-03-19,23.0,18.5,29.6,0.0,0.0,190.0,9.7,,1022.3,
2017-03-20,23.2,18.0,29.6,0.0,0.0,199.0,11.2,,1019.5,
2017-03-21,22.5,17.4,29.6,0.0,0.0,183.0,12.2,,1017.4,
2017-03-22,23.2,20.2,28.5,0.0,0.0,178.0,11.5,,1017.9,
2017-03-23,22.9,18.5,29.6,0.0,0.0,172.0,16.6,,1016.3,
2017-03-24,22.0,15.8,28.5,1.3,0.0,185.0,9.0,,1012.0,
2017-03-25,20.0,11.9,29.1,0.0,0.0,,5.8,,1015.0,
2017-03-26,23.3,17.4,30.2,0.0,0.0,161.0,12.6,,1010.0,
2017-03-27,24.5,21.3,30.2,0.0,0.0,157.0,8.3,,1009.9,
2017-03-28,24.5,21.3,30.2,0.0,0.0,147.0,15.8,,1007.1,
2017-03-29,21.9,15.8,29.1,18.5,0.0,,7.6,,1007.0,
2017-03-30,19.5,12.4,28.0,0.0,0.0,266.0,6.1,,1010.9,
2017-03-31,21.6,13.0,30.2,0.0,0.0,175.0,10.1,,1007.8,
2017-04-01,21.3,18.5,24.6,0.0,0.0,144.0,13.0,,1009.1,
2017-04-02,20.1,14.1,25.2,18.0,0.0,356.0,9.7,,,
2017-04-03,20.6,9.6,32.4,0.0,0.0,,3.6,,1006.6,
2017-04-04,23.4,15.8,31.9,0.0,0.0,,7.6,,1004.6,
2017-04-05,18.6,11.3,24.1,0.0,0.0,335.0,13.0,,1016.5,
2017-04-06,18.0,9.6,26.3,0.0,0.0,,4.7,,1022.7,
2017-04-07,19.4,11.3,27.4,0.0,0.0,187.0,7.2,,1021.6,
2017-04-08,20.8,13.5,28.0,0.0,0.0,181.0,11.5,,1015.5,
2017-04-09,22.3,19.1,27.4,0.0,0.0,173.0,12.2,,1012.1,
2017-04-10,23.5,21.9,26.9,2.5,0.0,,10.4,,1014.1,
2017-04-11,19.8,16.9,22.4,8.6,0.0,,6.5,,1018.6,
2017-04-12,20.3,16.3,25.8,0.0,0.0,,5.8,,1021.0,
2017-04-13,22.7,19.6,28.0,0.0,0.0,,9.4,,1019.5,
2017-04-14,22.5,18.5,29.1,0.0,0.0,159.0,8.6,,1017.7,
2017-04-15,23.6,19.6,29.1,0.0,0.0,164.0,11.5,,1015.9,
2017-04-16,24.2,20.8,29.1,0.0,0.0,163.0,10.1,,1015.4,
2017-04-17,21.8,17.4,26.9,0.0,0.0,,7.9,,,
2017-04-18,21.2,16.3,28.0,0.0,0.0,,6.1,,1015.5,
2017-04-19,23.6,20.2,29.6,0.0,0.0,,9.0,,1015.8,
2017-04-20,24.8,21.3,31.3,0.0,0.0,165.0,9.4,,1014.9,
2017-04-21,25.6,21.9,31.9,0.0,0.0,179.0,11.2,,1010.2,
2017-04-22,18.6,14.1,23.0,0.3,0.0,352.0,11.2,,1015.0,
2017-04-23,17.8,10.2,25.2,0.0,0.0,3.0,8.3,,1019.5,
2017-04-24,19.3,9.1,28.0,0.0,0.0,,6.8,,1011.8,
2017-04-25,23.5,16.9,32.4,0.0,0.0,175.0,11.2,,1001.4,
2017-04-26,26.3,16.9,33.0,0.0,0.0,263.0,13.3,,1000.6,
2017-04-27,20.8,11.9,30.2,0.0,0.0,,10.4,,1006.6,
2017-04-28,27.1,21.3,35.2,0.0,0.0,169.0,13.7,,1001.3,
2017-04-29,26.7,19.1,33.5,0.3,0.0,168.0,14.8,,1001.5,
2017-04-30,18.2,11.3,25.8,1.3,0.0,,9.4,,1012.2,
2017-05-01,22.2,10.8,33.0,0.0,0.0,208.0,9.4,,1013.5,
2017-05-02,25.1,16.9,33.5,0.0,0.0,184.0,11.9,,1012.6,
2017-05-03,26.4,18.0,35.2,0.0,0.0,182.0,12.2,,1008.7,
2017-05-04,20.7,15.8,26.3,0.0,0.0,342.0,13.7,,1016.7,
2017-05-05,21.5,13.0,30.2,0.0,0.0,,6.8,,1016.9,
2017-05-06,23.0,12.4,33.0,0.0,0.0,,5.8,,1014.3,
2017-05-07,24.1,16.3,31.3,0.0,0.0,172.0,10.1,,1013.6,
2017-05-08,23.2,18.0,29.1,0.0,0.0,,12.2,,1014.3,
2017-05-09,22.1,19.1,24.6,1.0,0.0,140.0,9.7,,1013.7,
2017-05-10,24.4,21.9,28.5,0.0,0.0,157.0,10.8,,1012.0,
2017-05-11,24.7,21.9,31.3,5.6,0.0,,4.7,,1011.3,
2017-05-12,24.4,17.4,31.3,0.0,0.0,,11.2,,1011.7,
2017-05-13,23.9,14.6,31.9,0.0,0.0,,4.0,,1012.7,
2017-05-14,25.6,16.9,34.1,0.0,0.0,146.0,7.9,,1012.2,
2017-05-15,26.0,19.6,33.5,0.0,0.0,164.0,10.8,,1011.8,
2017-05-16,25.0,21.3,30.2,0.0,0.0,158.0,14.8,,1008.6,
2017-05-17,25.0,21.3,32.4,3.0,0.0,,8.3,,1006.9,
2017-05-18,27.5,23.0,34.6,0.0,0.0,157.0,15.5,,1006.7,
2017-05-19,28.3,24.1,35.2,0.0,0.0,147.0,15.5,,1006.8,
2017-05-20,23.8,19.1,29.1,31.0,0.0,,6.1,,,
2017-05-21,21.9,16.9,25.8,17.0,0.0,24.0,9.0,,1016.4,
2017-05-22,20.1,16.3,25.2,0.5,0.0,,6.8,,1015.1,
2017-05-23,20.9,14.6,30.2,1.8,0.0,,7.9,,1011.3,
2017-05-24,21.6,13.5,30.8,0.0,0.0,,7.6,,1010.3,
2017-05-25,25.6,16.9,34.6,0.0,0.0,192.0,11.9,,1006.2,
2017-05-26,27.6,24.1,33.5,0.0,0.0,193.0,10.1,,1008.9,
2017-05-27,29.2,24.6,36.3,0.3,0.0,175.0,10.8,,,
2017-05-28,27.0,19.1,34.6,11.9,0.0,,6.8,,1010.6,
2017-05-29,24.7,20.2,31.3,0.0,0.0,,3.6,,1015.2,
2017-05-30,25.8,20.2,31.3,0.0,0.0,,2.5,,1016.1,
2017-05-31,25.0,20.2,29.6,0.5,0.0,,2.5,,1015.5,
2017-06-01,24.8,19.6,31.9,0.0,0.0,,5.8,,1013.8,
2017-06-02,27.8,23.5,33.5,0.0,0.0,,8.3,,1011.6,
2017-06-03,26.8,21.9,33.5,6.1,0.0,,6.1,,1011.3,
2017-06-04,23.5,20.2,33.0,4.3,0.0,,1.8,,,
2017-06-05,24.4,19.1,32.4,35.3,0.0,,4.7,,1007.0,
2017-06-06,26.6,21.3,33.5,0.0,0.0,17.0,8.6,,1009.5,
2017-06-07,28.6,21.3,35.2,0.0,0.0,,5.4,,1012.2,
2017-06-08,28.2,23.0,34.1,0.0,0.0,,6.1,,1012.5,
2017-06-09,27.2,23.5,32.4,0.0,0.0,,9.7,,1010.4,
2017-06-10,27.0,21.3,34.1,0.0,0.0,162.0,10.1,,1010.8,
2017-06-11,28.2,23.0,34.1,0.0,0.0,158.0,11.2,,1011.5,
2017-06-12,28.7,24.1,34.6,0.0,0.0,162.0,11.2,,1011.3,
2017-06-13,29.4,24.6,36.9,0.0,0.0,169.0,11.9,,1011.0,
2017-06-14,29.9,25.8,35.8,0.0,0.0,172.0,13.0,,1011.7,
2017-06-15,30.2,24.6,37.4,0.0,0.0,182.0,10.8,,1012.5,
2017-06-16,30.5,25.2,36.9,0.0,0.0,189.0,11.9,,1009.8,
2017-06-17,30.9,25.2,38.5,0.0,0.0,177.0,12.6,,1006.1,
2017-06-18,30.8,25.8,38.0,0.0,0.0,172.0,11.5,,1006.9,
2017-06-19,28.0,24.6,33.5,0.3,0.0,,6.1,,1012.2,
2017-06-20,30.1,24.6,36.9,0.0,0.0,29.0,8.3,,1013.1,
2017-06-21,30.1,24.1,36.3,0.0,0.0,28.0,9.4,,1009.0,
2017-06-22,30.3,24.6,37.4,0.0,0.0,,7.9,,1004.5,
2017-06-23,32.2,25.8,40.2,0.0,0.0,164.0,11.2,,1007.0,
2017-06-24,27.1,22.4,29.6,3.6,0.0,90.0,7.6,,1015.6,
2017-06-25,27.1,24.1,32.4,0.5,0.0,43.0,7.9,,1019.2,
2017-06-26,26.5,22.4,33.0,27.2,0.0,,4.0,,1017.2,
2017-06-27,25.6,21.9,33.0,0.3,0.0,,4.7,,1014.5,
2017-06-28,27.4,21.9,33.5,0.0,0.0,,6.8,,1011.7,
2017-06-29,29.8,24.1,37.4,0.0,0.0,,9.4,,1009.9,
2017-06-30,30.5,26.3,36.9,0.0,0.0,175.0,13.3,,1011.4,
2017-07-01,30.7,26.3,36.9,0.0,0.0,164.0,11.9,,1015.4,
2017-07-02,31.0,25.8,38.0,0.0,0.0,176.0,9.4,,,
2017-07-03,30.6,24.6,37.4,0.0,0.0,180.0,10.8,,1015.1,
2017-07-04,31.3,25.8,38.5,0.0,0.0,169.0,10.8,,1013.9,
2017-07-05,30.9,25.8,37.4,0.0,0.0,178.0,9.0,,1015.4,
2017-07-06,30.5,25.2,38.0,0.0,0.0,,6.1,,1017.2,
2017-07-07,28.1,24.1,37.4,0.5,0.0,,4.3,,1017.4,
2017-07-08,30.8,24.1,38.0,0.0,0.0,197.0,5.0,,1016.4,
2017-07-09,31.5,25.2,38.5,0.0,0.0,,6.8,,1015.4,
2017-07-10,31.1,24.6,38.0,0.0,0.0,180.0,8.3,,1014.1,
2017-07-11,31.0,25.2,38.5,0.0,0.0,180.0,11.2,,1013.8,
2017-07-12,30.5,25.2,38.5,0.0,0.0,177.0,9.4,,1015.2,
2017-07-13,30.8,25.2,39.1,0.0,0.0,,5.4,,1017.1,
2017-07-14,31.5,25.2,38.5,0.0,0.0,,6.1,,1017.5,
2017-07-15,28.7,21.9,39.6,4.1,0.0,,4.3,,1016.4,
2017-07-16,27.5,20.2,37.4,0.0,0.0,,4.7,,1013.5,
2017-07-17,29.8,25.2,36.9,0.0,0.0,,5.4,,1012.3,
2017-07-18,30.5,24.6,38.0,0.0,0.0,,8.3,,1015.1,
2017-07-19,31.1,25.2,38.5,0.0,0.0,,7.6,,1017.5,
2017-07-20,32.2,25.2,39.6,0.0,0.0,174.0,8.3,,1016.9,
2017-07-21,32.4,25.2,40.2,0.0,0.0,177.0,8.3,,1014.2,
2017-07-22,32.1,25.2,39.6,0.0,0.0,180.0,9.0,,1012.3,
2017-07-23,29.8,25.2,39.6,1.0,0.0,,5.8,,1011.4,
2017-07-24,29.1,24.6,39.1,0.3,0.0,175.0,5.0,,1013.0,
2017-07-25,31.3,25.8,39.6,0.0,0.0,172.0,10.8,,1016.2,
2017-07-26,31.6,25.8,39.6,0.0,0.0,180.0,9.0,,1016.5,
2017-07-27,31.7,24.1,39.6,0.0,0.0,,7.6,,1014.9,
2017-07-28,32.4,24.6,40.8,0.0,0.0,187.0,7.2,,1012.4,
2017-07-29,33.6,25.2,41.9,0.0,0.0,194.0,7.2,,1011.0,
2017-07-30,33.2,26.3,41.3,0.0,0.0,,6.1,,1012.6,
2017-07-31,31.0,25.2,37.4,0.0,0.0,63.0,6.8,,1014.9,
2017-08-01,31.1,24.1,38.0,0.0,0.0,,5.0,,1014.1,
2017-08-02,28.0,25.8,30.8,0.0,0.0,,5.8,,1014.7,
2017-08-03,28.7,24.1,35.2,0.8,0.0,,4.3,,,
2017-08-04,30.5,24.6,37.4,0.0,0.0,,3.6,,1015.2,
2017-08-05,31.4,25.2,39.1,0.0,0.0,,10.1,,1012.7,
2017-08-06,31.0,25.8,38.5,0.0,0.0,181.0,11.5,,1009.9,
2017-08-07,24.4,20.8,29.6,61.2,0.0,,2.5,,1012.4,
2017-08-08,28.0,23.0,34.6,0.0,0.0,,6.1,,1014.4,
2017-08-09,29.3,23.5,35.8,0.0,0.0,26.0,4.0,,1015.4,
2017-08-10,30.7,24.1,38.0,0.0,0.0,,6.1,,1016.6,
2017-08-11,31.4,24.6,38.0,0.0,0.0,,5.8,,1015.7,
2017-08-12,31.7,25.8,38.0,0.0,0.0,,9.4,,1013.2,
2017-08-13,31.6,25.8,38.5,0.0,0.0,187.0,9.0,,1011.0,
2017-08-14,31.1,25.2,38.0,0.0,0.0,184.0,10.1,,1009.6,
2017-08-15,30.9,25.2,37.4,0.0,0.0,179.0,11.5,,1009.6,
2017-08-16,31.4,26.9,38.5,0.0,0.0,172.0,12.2,,1011.6,
2017-08-17,32.0,26.9,39.1,0.0,0.0,184.0,9.7,,1014.2,
2017-08-18,31.5,25.8,38.5,0.0,0.0,,7.9,,1014.6,
2017-08-19,31.9,24.6,38.5,0.0,0.0,,6.8,,1014.0,
2017-08-20,31.7,24.6,38.5,0.0,0.0,,8.3,,1014.0,
2017-08-21,30.9,25.8,37.4,0.0,0.0,,6.8,,1016.5,
2017-08-22,31.2,24.6,38.0,0.0,0.0,,5.8,,1015.8,
2017-08-23,29.4,24.1,38.0,1.0,0.0,,3.6,,1013.4,
2017-08-24,28.1,24.6,35.8,0.5,0.0,,3.6,,1011.2,
2017-08-25,27.6,24.6,32.4,5.8,0.0,,9.4,,1010.7,
2017-08-26,23.6,22.4,24.6,129.0,0.0,33.0,22.7,,,
2017-08-27,23.4,21.3,23.5,65.3,0.0,26.0,18.7,,,
2017-08-28,24.4,21.3,30.2,1.5,0.0,9.0,16.6,,1010.1,
2017-08-29,26.6,21.3,32.4,0.0,0.0,0.0,12.2,,1010.8,
2017-08-30,27.5,21.3,34.1,0.0,0.0,337.0,8.3,,1011.3,
2017-08-31,26.9,20.2,34.1,0.0,0.0,,5.4,,1013.5,
2017-09-01,27.7,20.2,34.6,0.0,0.0,,2.5,,1015.1,
2017-09-02,27.8,20.8,34.6,0.0,0.0,,3.6,,1016.0,
2017-09-03,27.6,21.3,33.5,0.0,0.0,,4.3,,1017.3,
2017-09-04,27.4,21.9,33.5,0.0,0.0,,3.2,,1015.8,
2017-09-05,28.4,22.4,35.8,0.0,0.0,,4.3,,1014.6,
2017-09-06,26.1,19.6,30.8,0.0,0.0,,10.1,,1017.8,
2017-09-07,23.0,14.1,29.6,0.0,0.0,,4.3,,1019.4,
2017-09-08,23.2,15.2,29.6,0.0,0.0,86.0,5.0,,1018.9,
2017-09-09,24.4,17.4,30.8,0.0,0.0,74.0,4.7,,1019.1,
2017-09-10,24.4,19.1,30.2,0.0,0.0,66.0,6.1,,1019.0,
2017-09-11,23.8,16.3,30.8,0.0,0.0,32.0,5.0,,1017.0,
2017-09-12,25.1,17.4,34.1,0.0,0.0,,5.4,,1011.8,
2017-09-13,25.3,17.4,34.1,0.0,0.0,,4.7,,1008.9,
2017-09-14,28.0,23.5,34.6,0.0,0.0,162.0,10.1,,1009.3,
2017-09-15,27.4,23.0,33.5,0.0,0.0,163.0,9.4,,1011.3,
2017-09-16,28.4,24.1,34.1,0.0,0.0,,7.6,,1013.5,
2017-09-17,27.7,22.4,34.1,0.0,0.0,,6.8,,1015.1,
2017-09-18,28.8,24.1,35.2,0.0,0.0,167.0,6.8,,1013.6,
2017-09-19,28.9,25.2,35.2,0.0,0.0,181.0,9.4,,1011.4,
2017-09-20,29.5,25.2,35.8,0.0,0.0,171.0,10.4,,1011.1,
2017-09-21,28.8,24.1,35.8,0.5,0.0,166.0,9.7,,1012.2,
2017-09-22,27.1,24.1,33.0,0.0,0.0,151.0,9.4,,,
2017-09-23,27.3,23.0,32.4,0.0,0.0,152.0,7.6,,1011.8,
2017-09-24,26.8,23.5,32.4,0.0,0.0,146.0,9.7,,1010.5,
2017-09-25,26.4,23.5,33.0,0.0,0.0,147.0,8.6,,1010.0,
2017-09-26,24.4,21.9,28.5,41.1,0.0,,6.1,,,
2017-09-27,25.1,21.9,29.6,2.3,0.0,,4.7,,1013.0,
2017-09-28,25.0,23.0,29.1,1.5,0.0,4.0,7.9,,1015.3,
2017-09-29,22.9,21.3,24.6,6.1,0.0,6.0,9.4,,1017.2,
2017-09-30,24.0,19.1,30.8,0.0,0.0,,6.5,,1018.3,
2017-10-01,24.0,16.9,31.3,0.0,0.0,,2.9,,1014.1,
2017-10-02,26.1,20.8,31.9,0.0,0.0,150.0,6.5,,1012.5,
2017-10-03,25.5,23.5,30.8,16.3,0.0,117.0,6.5,,,
2017-10-04,26.9,24.6,31.9,0.0,0.0,100.0,7.2,,1020.3,
2017-10-05,26.4,21.3,31.9,0.0,0.0,,4.3,,1018.0,
2017-10-06,25.2,20.2,30.8,0.0,0.0,,4.7,,1013.2,
2017-10-07,25.6,20.2,31.3,0.0,0.0,,3.6,,1007.7,
2017-10-08,26.6,20.2,33.0,0.0,0.0,,4.7,,1005.7,
2017-10-09,27.6,23.0,33.5,0.0,0.0,174.0,8.6,,1007.1,
2017-10-10,20.6,15.8,26.3,0.3,0.0,350.0,12.6,,1018.9,
2017-10-11,20.0,14.1,26.9,0.0,0.0,,4.7,,1021.1,
2017-10-12,23.3,16.3,31.3,0.0,0.0,,3.2,,1017.7,
2017-10-13,26.2,20.8,32.4,0.0,0.0,173.0,4.7,,1017.1,
2017-10-14,27.2,23.0,32.4,0.0,0.0,175.0,5.4,,1016.2,
2017-10-15,23.5,17.4,26.3,0.0,0.0,341.0,9.7,,1020.1,
2017-10-16,18.5,12.4,25.2,0.0,0.0,23.0,7.9,,1026.0,
2017-10-17,17.4,10.2,26.3,0.0,0.0,,2.2,,1023.8,
2017-10-18,18.4,9.6,28.5,0.0,0.0,,3.2,,1020.4,
2017-10-19,21.5,14.1,29.1,0.0,0.0,,5.4,,1018.9,
2017-10-20,22.8,19.1,29.1,1.0,0.0,,4.3,,1015.2,
2017-10-21,26.3,22.4,31.9,0.0,0.0,168.0,9.4,,,
2017-10-22,22.4,13.0,26.9,17.5,0.0,356.0,7.9,,1017.7,
2017-10-23,18.6,10.2,28.0,0.0,0.0,,2.9,,1020.1,
2017-10-24,19.9,12.4,26.3,0.0,0.0,344.0,10.1,,1025.4,
2017-10-25,17.9,10.8,27.4,0.0,0.0,265.0,5.4,,1022.6,
2017-10-26,19.5,10.2,28.5,0.0,0.0,192.0,7.6,,1011.5,
2017-10-27,14.7,8.0,19.1,0.0,0.0,347.0,14.4,,1016.2,
2017-10-28,10.3,4.1,18.0,0.0,0.0,358.0,7.2,,1022.5,
2017-10-29,13.5,4.1,24.6,0.0,0.0,,4.0,,1018.0,
2017-10-30,17.4,9.1,26.9,0.0,0.0,,4.7,,1014.1,
2017-10-31,13.8,10.8,16.9,9.7,0.0,,7.9,,1017.6,
2017-11-01,16.8,11.3,25.8,0.0,0.0,,3.2,,,
2017-11-02,24.0,19.1,29.6,0.0,0.0,193.0,9.0,,,
2017-11-03,26.2,23.5,31.3,0.0,0.0,,5.8,,1015.9,
2017-11-04,24.7,21.9,28.5,0.0,0.0,183.0,7.2,,1014.7,
2017-11-05,24.9,22.4,31.3,0.0,0.0,187.0,7.6,,1012.9,
2017-11-06,25.2,22.4,31.3,0.0,0.0,188.0,8.3,,1014.2,
2017-11-07,21.3,15.8,26.3,0.0,0.0,230.0,9.4,,1017.5,
2017-11-08,10.8,8.0,15.8,2.0,0.0,0.0,11.2,,1022.7,
2017-11-09,10.8,8.0,14.1,0.0,0.0,13.0,6.8,,1024.8,
2017-11-10,14.5,11.3,17.4,0.0,0.0,,4.7,,1023.9,
2017-11-11,19.3,15.2,24.1,0.0,0.0,,5.8,,1019.8,
2017-11-12,20.9,18.5,25.8,1.0,0.0,,3.6,,,
2017-11-13,21.4,17.4,25.8,0.0,0.0,,3.6,,1023.8,
2017-11-14,21.8,16.9,26.9,0.0,0.0,175.0,8.6,,1019.2,
2017-11-15,21.4,20.2,23.0,0.0,0.0,,4.7,,1015.8,
2017-11-16,22.6,18.0,28.5,0.0,0.0,,4.7,,1016.8,
2017-11-17,24.2,21.3,29.6,0.0,0.0,189.0,11.5,,1013.0,
2017-11-18,22.0,12.4,29.1,0.0,0.0,288.0,15.1,,1014.1,
2017-11-19,12.6,6.3,18.5,0.0,0.0,,5.0,,1026.2,
2017-11-20,12.3,4.6,20.8,0.0,0.0,,3.6,,1020.4,
2017-11-21,16.6,10.8,24.6,0.0,0.0,,7.2,,1013.5,
2017-11-22,13.8,6.3,19.1,0.0,0.0,354.0,11.2,,1025.0,
2017-11-23,12.1,3.5,22.4,0.0,0.0,,1.8,,1021.7,
2017-11-24,15.2,5.8,25.2,0.0,0.0,215.0,4.0,,1014.4,
2017-11-25,18.0,9.6,27.4,0.0,0.0,,4.7,,1014.5,
